,CHG_COUNTY_NUM,CHG_CASE_NUMBER,CHG_ENTITY_NUMBER,CHG_DATE,CHG_UOR_CODE,Base_UOR_Code,ASCF_Code,CHG_DISP_DATE,CHG_DISP_TYPE_CODE,CHG_UOR_Desc,CHG_UOR_Base_Level,ASCF_Code_Desc2,CHG_DISP_TYPE_CODE_Desc,CHG_UOR_Description,CHG_County,DISP_Days,MOT_COUNTY_NUM,MOT_CASE_NUMBER,Mot_Entity_Number,Mot_Motion_Type_Code,MOT_MOTION_TYPE_CODE_DESC,MOT_County
11005,5,223,1,2022-09-25,463740,46374,0,2022-12-24 19:12:00,G,"SNEAKINESS, 1ST",Felony C,Base Charge,GUILTY,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,90.0,5.0,223.0,5.0,REVI,MOTION FOR REVIEW,Polk
11006,5,223,1,2022-09-25,463740,46374,0,2022-12-24 19:12:00,G,"SNEAKINESS, 1ST",Felony C,Base Charge,GUILTY,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,90.0,5.0,223.0,6.0,REVI,MOTION FOR REVIEW,Polk
11007,5,223,1,2022-09-25,463740,46374,0,2022-12-24 19:12:00,G,"SNEAKINESS, 1ST",Felony C,Base Charge,GUILTY,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,90.0,5.0,223.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11008,5,223,1,2022-09-25,463740,46374,0,2022-12-24 19:12:00,G,"SNEAKINESS, 1ST",Felony C,Base Charge,GUILTY,"SNEAKINESS, 1ST (Felony C) – Base Charge",Polk,90.0,5.0,223.0,4.0,SUB,MOTION TO SUBMIT,Polk
11009,5,223,2,2022-09-25,463700,46370,0,,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,,5.0,223.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11010,5,223,2,2022-09-25,463700,46370,0,,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,,5.0,223.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11011,5,223,2,2022-09-25,463700,46370,0,,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,,5.0,223.0,5.0,REVI,MOTION FOR REVIEW,Polk
11012,5,223,2,2022-09-25,463700,46370,0,,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,,5.0,223.0,6.0,REVI,MOTION FOR REVIEW,Polk
11013,5,223,2,2022-09-25,463700,46370,0,,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,,5.0,223.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11014,5,223,2,2022-09-25,463700,46370,0,,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,,5.0,223.0,4.0,SUB,MOTION TO SUBMIT,Polk
11015,5,223,3,2022-09-25,3400,340,0,2022-12-23 20:09:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,89.0,5.0,223.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11016,5,223,3,2022-09-25,3400,340,0,2022-12-23 20:09:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,89.0,5.0,223.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11017,5,223,3,2022-09-25,3400,340,0,2022-12-23 20:09:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,89.0,5.0,223.0,5.0,REVI,MOTION FOR REVIEW,Polk
11018,5,223,3,2022-09-25,3400,340,0,2022-12-23 20:09:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,89.0,5.0,223.0,6.0,REVI,MOTION FOR REVIEW,Polk
11019,5,223,3,2022-09-25,3400,340,0,2022-12-23 20:09:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,89.0,5.0,223.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11020,5,223,3,2022-09-25,3400,340,0,2022-12-23 20:09:36,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,89.0,5.0,223.0,4.0,SUB,MOTION TO SUBMIT,Polk
11021,5,224,1,2022-09-25,782200,78220,0,2022-11-28 07:12:00,DIS,IMPOLITENESS,Misdemeanor B,Base Charge,DISMISSED,IMPOLITENESS (Misdemeanor B) – Base Charge,Polk,64.0,5.0,224.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11022,5,224,2,2022-09-25,3400,340,0,2022-11-25 03:07:12,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,61.0,5.0,224.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11023,5,224,3,2022-09-25,463720,46372,0,2022-11-25 11:45:36,DIS,"SNEAKINESS, 2ND",Felony D,Base Charge,DISMISSED,"SNEAKINESS, 2ND (Felony D) – Base Charge",Polk,61.0,5.0,224.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11024,5,224,4,2022-09-25,3400,340,0,2022-11-25 09:36:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,61.0,5.0,224.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11025,5,224,5,2022-09-25,463706,46370,6,2022-11-25 03:21:36,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Enhanced,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Enhanced",Polk,61.0,5.0,224.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11026,5,224,6,2022-09-25,3460,346,0,2022-11-22 09:36:00,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,58.0,5.0,224.0,1.0,SC,MOTION FOR SHOW CAUSE,Polk
11027,5,225,1,2022-09-27,463700,46370,0,2022-12-18 00:00:00,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,82.0,5.0,225.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11028,5,225,1,2022-09-27,463700,46370,0,2022-12-18 00:00:00,G,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,GUILTY,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,82.0,5.0,225.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11029,5,225,2,2022-09-27,3460,346,0,2022-12-21 04:48:00,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,85.0,5.0,225.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11030,5,225,2,2022-09-27,3460,346,0,2022-12-21 04:48:00,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,85.0,5.0,225.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11031,5,225,3,2022-09-27,3460,346,0,2022-12-17 12:00:00,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,81.0,5.0,225.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11032,5,225,3,2022-09-27,3460,346,0,2022-12-17 12:00:00,G,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,GUILTY,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,81.0,5.0,225.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11033,5,225,4,2022-09-27,470000,47000,0,2022-12-20 17:45:36,DIS,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,DISMISSED,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,84.0,5.0,225.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11034,5,225,4,2022-09-27,470000,47000,0,2022-12-20 17:45:36,DIS,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,DISMISSED,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,84.0,5.0,225.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11035,5,226,1,2022-09-28,463700,46370,0,2022-10-21 04:48:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,23.0,5.0,226.0,1.0,MOT,MOTION - OTHER,Polk
11036,5,226,1,2022-09-28,463700,46370,0,2022-10-21 04:48:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,23.0,5.0,226.0,5.0,MOT,MOTION - OTHER,Polk
11037,5,226,1,2022-09-28,463700,46370,0,2022-10-21 04:48:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,23.0,5.0,226.0,4.0,REVI,MOTION FOR REVIEW,Polk
11038,5,226,1,2022-09-28,463700,46370,0,2022-10-21 04:48:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,23.0,5.0,226.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11039,5,226,1,2022-09-28,463700,46370,0,2022-10-21 04:48:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,23.0,5.0,226.0,2.0,SUB,MOTION TO SUBMIT,Polk
11040,5,226,2,2022-09-28,463704,46370,4,2022-10-19 02:24:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Facilitation,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Facilitation",Polk,21.0,5.0,226.0,1.0,MOT,MOTION - OTHER,Polk
11041,5,226,2,2022-09-28,463704,46370,4,2022-10-19 02:24:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Facilitation,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Facilitation",Polk,21.0,5.0,226.0,5.0,MOT,MOTION - OTHER,Polk
11042,5,226,2,2022-09-28,463704,46370,4,2022-10-19 02:24:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Facilitation,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Facilitation",Polk,21.0,5.0,226.0,4.0,REVI,MOTION FOR REVIEW,Polk
11043,5,226,2,2022-09-28,463704,46370,4,2022-10-19 02:24:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Facilitation,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Facilitation",Polk,21.0,5.0,226.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11044,5,226,2,2022-09-28,463704,46370,4,2022-10-19 02:24:00,DIS,"SNEAKINESS, 3RD",Misdemeanor A,Facilitation,DISMISSED,"SNEAKINESS, 3RD (Misdemeanor A) – Facilitation",Polk,21.0,5.0,226.0,2.0,SUB,MOTION TO SUBMIT,Polk
11045,5,226,3,2022-09-28,3460,346,0,2022-10-18 12:00:00,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,20.0,5.0,226.0,1.0,MOT,MOTION - OTHER,Polk
11046,5,226,3,2022-09-28,3460,346,0,2022-10-18 12:00:00,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,20.0,5.0,226.0,5.0,MOT,MOTION - OTHER,Polk
11047,5,226,3,2022-09-28,3460,346,0,2022-10-18 12:00:00,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,20.0,5.0,226.0,4.0,REVI,MOTION FOR REVIEW,Polk
11048,5,226,3,2022-09-28,3460,346,0,2022-10-18 12:00:00,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,20.0,5.0,226.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11049,5,226,3,2022-09-28,3460,346,0,2022-10-18 12:00:00,DIS,"BEING OBNOXIOUS, 1ST - EARLY MORNING",Felony D,Base Charge,DISMISSED,"BEING OBNOXIOUS, 1ST - EARLY MORNING (Felony D) – Base Charge",Polk,20.0,5.0,226.0,2.0,SUB,MOTION TO SUBMIT,Polk
11050,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11051,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,2.0,MOT,MOTION - OTHER,Polk
11052,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,3.0,MOT,MOTION - OTHER,Polk
11053,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,6.0,MOT,MOTION - OTHER,Polk
11054,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,5.0,REVI,MOTION FOR REVIEW,Polk
11055,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,7.0,REVI,MOTION FOR REVIEW,Polk
11056,5,227,1,2022-09-29,3400,340,0,2022-11-22 16:48:00,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,54.0,5.0,227.0,4.0,RULE,MOTION FOR RULE,Polk
11057,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11058,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,2.0,MOT,MOTION - OTHER,Polk
11059,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,3.0,MOT,MOTION - OTHER,Polk
11060,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,6.0,MOT,MOTION - OTHER,Polk
11061,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,5.0,REVI,MOTION FOR REVIEW,Polk
11062,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,7.0,REVI,MOTION FOR REVIEW,Polk
11063,5,227,2,2022-09-29,463700,46370,0,2022-11-28 16:48:00,ACQ,"SNEAKINESS, 3RD",Misdemeanor A,Base Charge,ACQUITTED,"SNEAKINESS, 3RD (Misdemeanor A) – Base Charge",Polk,60.0,5.0,227.0,4.0,RULE,MOTION FOR RULE,Polk
11064,5,228,1,2022-09-30,3400,340,0,2023-03-30 11:16:48,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,181.0,5.0,228.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11065,5,228,1,2022-09-30,3400,340,0,2023-03-30 11:16:48,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,181.0,5.0,228.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11066,5,228,1,2022-09-30,3400,340,0,2023-03-30 11:16:48,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,181.0,5.0,228.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11067,5,228,2,2022-09-30,3470,347,0,2023-03-31 14:09:36,ACQ,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,182.0,5.0,228.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11068,5,228,2,2022-09-30,3470,347,0,2023-03-31 14:09:36,ACQ,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,182.0,5.0,228.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11069,5,228,2,2022-09-30,3470,347,0,2023-03-31 14:09:36,ACQ,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE",Felony D,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 1ST - IN MOVIE THEATRE (Felony D) – Base Charge",Polk,182.0,5.0,228.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11070,5,228,3,2022-09-30,470000,47000,0,2023-04-02 19:12:00,G,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,GUILTY,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,184.0,5.0,228.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11071,5,228,3,2022-09-30,470000,47000,0,2023-04-02 19:12:00,G,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,GUILTY,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,184.0,5.0,228.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11072,5,228,3,2022-09-30,470000,47000,0,2023-04-02 19:12:00,G,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,GUILTY,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,184.0,5.0,228.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11073,5,228,4,2022-09-30,782200,78220,0,2023-03-25 14:24:00,DIS,IMPOLITENESS,Misdemeanor B,Base Charge,DISMISSED,IMPOLITENESS (Misdemeanor B) – Base Charge,Polk,176.0,5.0,228.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11074,5,228,4,2022-09-30,782200,78220,0,2023-03-25 14:24:00,DIS,IMPOLITENESS,Misdemeanor B,Base Charge,DISMISSED,IMPOLITENESS (Misdemeanor B) – Base Charge,Polk,176.0,5.0,228.0,2.0,CONT,MOTION FOR CONTINUANCE,Polk
11075,5,228,4,2022-09-30,782200,78220,0,2023-03-25 14:24:00,DIS,IMPOLITENESS,Misdemeanor B,Base Charge,DISMISSED,IMPOLITENESS (Misdemeanor B) – Base Charge,Polk,176.0,5.0,228.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11076,5,229,1,2022-10-01,3400,340,0,2022-10-09 21:36:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,8.0,5.0,229.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11077,5,229,1,2022-10-01,3400,340,0,2022-10-09 21:36:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,8.0,5.0,229.0,2.0,RULE,MOTION FOR RULE,Polk
11078,5,229,1,2022-10-01,3400,340,0,2022-10-09 21:36:00,DIS,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,DISMISSED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,8.0,5.0,229.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11079,5,229,2,2022-10-01,470000,47000,0,2022-10-13 09:07:12,G,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,GUILTY,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,12.0,5.0,229.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11080,5,229,2,2022-10-01,470000,47000,0,2022-10-13 09:07:12,G,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,GUILTY,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,12.0,5.0,229.0,2.0,RULE,MOTION FOR RULE,Polk
11081,5,229,2,2022-10-01,470000,47000,0,2022-10-13 09:07:12,G,GENERAL DISAGREEABILITY,Misdemeanor B,Base Charge,GUILTY,GENERAL DISAGREEABILITY (Misdemeanor B) – Base Charge,Polk,12.0,5.0,229.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11082,5,229,3,2022-10-01,3400,340,0,2022-10-12 09:07:12,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,11.0,5.0,229.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11083,5,229,3,2022-10-01,3400,340,0,2022-10-12 09:07:12,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,11.0,5.0,229.0,2.0,RULE,MOTION FOR RULE,Polk
11084,5,229,3,2022-10-01,3400,340,0,2022-10-12 09:07:12,ACQ,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,ACQUITTED,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,11.0,5.0,229.0,3.0,SC,MOTION FOR SHOW CAUSE,Polk
11085,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,1.0,CONT,MOTION FOR CONTINUANCE,Polk
11086,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,3.0,CONT,MOTION FOR CONTINUANCE,Polk
11087,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,5.0,CONT,MOTION FOR CONTINUANCE,Polk
11088,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,4.0,MOT,MOTION - OTHER,Polk
11089,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,7.0,MOT,MOTION - OTHER,Polk
11090,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,2.0,REVI,MOTION FOR REVIEW,Polk
11091,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,8.0,REVI,MOTION FOR REVIEW,Polk
11092,5,230,1,2022-10-02,3400,340,0,2022-11-03 13:26:24,G,"BEING OBNOXIOUS, 2ND DEG",Misdemeanor A,Base Charge,GUILTY,"BEING OBNOXIOUS, 2ND DEG (Misdemeanor A) – Base Charge",Polk,32.0,5.0,230.0,6.0,SC,MOTION FOR SHOW CAUSE,Polk
